Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km),Magnetic Latitude,Magnetic Longitude,MLT
02 Jan 2015 08:01:30.000,-24.507,132.415,2832.996245,-34.465248107910156,-153.67855834960938,17.11235860188802
02 Jan 2015 08:01:40.000,-24.139,132.451,2837.703902,-34.070899963378906,-153.66705322265625,17.11602783203125
02 Jan 2015 08:01:50.000,-23.771,132.487,2842.3347,-33.67672348022461,-153.6553955078125,17.119706217447916
02 Jan 2015 08:02:00.000,-23.404,132.522,2846.888526,-33.28382110595703,-153.6446075439453,17.12332763671875
02 Jan 2015 08:02:10.000,-23.037,132.557,2851.365269,-32.89108657836914,-153.6336669921875,17.12695821126302
02 Jan 2015 08:02:20.000,-22.671,132.591,2855.764824,-32.4996223449707,-153.62359619140625,17.130530802408856
02 Jan 2015 08:02:30.000,-22.304,132.625,2860.087084,-32.10725784301758,-153.61343383789062,17.134109497070312
02 Jan 2015 08:02:40.000,-21.938,132.658,2864.33195,-31.716161727905273,-153.60414123535156,17.13762919108073
02 Jan 2015 08:02:50.000,-21.573,132.691,2868.499323,-31.326295852661133,-153.59463500976562,17.141164143880207
02 Jan 2015 08:03:00.000,-21.207,132.724,2872.589107,-30.93553352355957,-153.5850372314453,17.144704182942707
02 Jan 2015 08:03:10.000,-20.842,132.755,2876.601211,-30.546066284179688,-153.577392578125,17.148114013671876
02 Jan 2015 08:03:20.000,-20.477,132.787,2880.535544,-30.156728744506836,-153.56849670410156,17.151607259114584
02 Jan 2015 08:03:30.000,-20.113,132.818,2884.392019,-29.768653869628906,-153.56048583984375,17.155040486653647
02 Jan 2015 08:03:40.000,-19.748,132.849,2888.170552,-29.379676818847656,-153.5523681640625,17.15848185221354
02 Jan 2015 08:03:50.000,-19.384,132.879,2891.871063,-28.991958618164062,-153.5451202392578,17.161864217122396
02 Jan 2015 08:04:00.000,-19.02,132.909,2895.493472,-28.604400634765625,-153.5377197265625,17.165257771809895
02 Jan 2015 08:04:10.000,-18.657,132.939,2899.037702,-28.21806526184082,-153.5301055908203,17.16866455078125
02 Jan 2015 08:04:20.000,-18.294,132.968,2902.503682,-27.831920623779297,-153.5233917236328,17.172010294596355
02 Jan 2015 08:04:30.000,-17.93,132.997,2905.891339,-27.444873809814453,-153.51661682128906,17.17536112467448
02 Jan 2015 08:04:40.000,-17.568,133.026,2909.200605,-27.060108184814453,-153.50953674316406,17.178731282552082
02 Jan 2015 08:04:50.000,-17.205,133.054,2912.431415,-26.674467086791992,-153.50344848632812,17.18203633626302
02 Jan 2015 08:05:00.000,-16.843,133.082,2915.583704,-26.2900447845459,-153.4971466064453,17.18535461425781
02 Jan 2015 08:05:10.000,-16.48,133.109,2918.659325,-25.904748916625977,-153.4918212890625,17.18860778808594
02 Jan 2015 08:05:20.000,-16.118,133.137,2921.656289,-25.5206356048584,-153.48521423339844,17.19194641113281
02 Jan 2015 08:05:30.000,-15.757,133.164,2924.574523,-25.137765884399414,-153.4794464111328,17.195228068033856
02 Jan 2015 08:05:40.000,-15.395,133.19,2927.413959,-24.75402069091797,-153.4746551513672,17.198444620768228
02 Jan 2015 08:05:50.000,-15.034,133.217,2930.174526,-24.371456146240234,-153.46859741210938,17.201746622721355
02 Jan 2015 08:06:00.000,-14.672,133.243,2932.856161,-23.988014221191406,-153.4635009765625,17.204983520507813
02 Jan 2015 08:06:10.000,-14.311,133.269,2935.458799,-23.60577964782715,-153.4581756591797,17.20823465983073
02 Jan 2015 08:06:20.000,-13.95,133.295,2937.982379,-23.223695755004883,-153.4527130126953,17.21149597167969
02 Jan 2015 08:06:30.000,-13.59,133.32,2940.426843,-22.842845916748047,-153.4480743408203,17.214701334635418
02 Jan 2015 08:06:40.000,-13.229,133.345,2942.792135,-22.461088180541992,-153.44334411621094,17.217913818359374
02 Jan 2015 08:06:50.000,-12.869,133.37,2945.0782,-22.080533981323242,-153.43841552734375,17.22113850911458
02 Jan 2015 08:07:00.000,-12.509,133.395,2947.284989,-21.700124740600586,-153.4333038330078,17.224375406901043
02 Jan 2015 08:07:10.000,-12.149,133.419,2949.41245,-21.319887161254883,-153.42909240722656,17.227552286783855
02 Jan 2015 08:07:20.000,-11.789,133.444,2951.460539,-20.939769744873047,-153.42369079589844,17.230807495117187
02 Jan 2015 08:07:30.000,-11.429,133.468,2953.429211,-20.559823989868164,-153.41915893554688,17.234004720052084
02 Jan 2015 08:07:40.000,-11.069,133.492,2955.318423,-20.180021286010742,-153.4144744873047,17.237213134765625
02 Jan 2015 08:07:50.000,-10.71,133.516,2957.128137,-19.801414489746094,-153.40957641601562,17.24043426513672
02 Jan 2015 08:08:00.000,-10.35,133.539,2958.858315,-19.421920776367188,-153.40562438964844,17.243592834472658
02 Jan 2015 08:08:10.000,-9.991,133.562,2960.508924,-19.043621063232422,-153.40145874023438,17.24676513671875
02 Jan 2015 08:08:20.000,-9.632,133.586,2962.079929,-18.665437698364258,-153.3960723876953,17.250018819173178
02 Jan 2015 08:08:30.000,-9.273,133.609,2963.571302,-18.287418365478516,-153.39158630371094,17.253212483723956
02 Jan 2015 08:08:40.000,-8.914,133.632,2964.983015,-17.909536361694336,-153.38690185546875,17.256418863932293
02 Jan 2015 08:08:50.000,-8.555,133.654,2966.315042,-17.531816482543945,-153.38311767578125,17.25956522623698
02 Jan 2015 08:09:00.000,-8.196,133.677,2967.567359,-17.154211044311523,-153.3781280517578,17.262791442871094
02 Jan 2015 08:09:10.000,-7.837,133.699,2968.739947,-16.776763916015625,-153.37399291992188,17.265960693359375
02 Jan 2015 08:09:20.000,-7.479,133.722,2969.832785,-16.400484085083008,-153.36862182617188,17.269212341308595
02 Jan 2015 08:09:30.000,-7.12,133.744,2970.845859,-16.02330780029297,-153.36416625976562,17.27240244547526
02 Jan 2015 08:09:40.000,-6.761,133.766,2971.779152,-15.64626693725586,-153.3595428466797,17.275603739420575
02 Jan 2015 08:09:50.000,-6.403,133.788,2972.632654,-15.270408630371094,-153.35470581054688,17.278819274902343
02 Jan 2015 08:10:00.000,-6.045,133.81,2973.406352,-14.894682884216309,-153.3496856689453,17.282046508789062
02 Jan 2015 08:10:10.000,-5.686,133.832,2974.101913,-14.518040657043457,-153.34454345703125,17.285281880696616
02 Jan 2015 08:10:20.000,-5.328,133.854,2974.717644,-14.142579078674316,-153.33917236328125,17.288532511393228
02 Jan 2015 08:10:30.000,-4.969,133.875,2975.253525,-13.766218185424805,-153.33473205566406,17.291720581054687
02 Jan 2015 08:10:40.000,-4.611,133.897,2975.709541,-13.391016006469727,-153.32901000976562,17.294993591308593
02 Jan 2015 08:10:50.000,-4.253,133.918,2976.085677,-13.015960693359375,-153.3241729736328,17.29820810953776
02 Jan 2015 08:11:00.000,-3.895,133.94,2976.381922,-12.641016960144043,-153.318115234375,17.301503499348957
02 Jan 2015 08:11:10.000,-3.537,133.961,2976.598266,-12.266216278076172,-153.3129119873047,17.304741923014323
02 Jan 2015 08:11:20.000,-3.178,133.983,2976.734701,-11.890480995178223,-153.30654907226562,17.3080571492513
02 Jan 2015 08:11:30.000,-2.82,134.004,2976.791222,-11.5159330368042,-153.3009796142578,17.311319478352864
02 Jan 2015 08:11:40.000,-2.462,134.025,2976.767824,-11.141510009765625,-153.2952423095703,17.314592997233074
02 Jan 2015 08:11:50.000,-2.104,134.046,2976.664508,-10.767210960388184,-153.289306640625,17.31787923177083
02 Jan 2015 08:12:00.000,-1.745,134.068,2976.481274,-10.391976356506348,-153.28224182128906,17.3212407430013
02 Jan 2015 08:12:10.000,-1.387,134.089,2976.218125,-10.017923355102539,-153.27593994140625,17.32455088297526
02 Jan 2015 08:12:20.000,-1.029,134.11,2975.875068,-9.64399242401123,-153.2694854736328,17.32787170410156
02 Jan 2015 08:12:30.000,-0.671,134.131,2975.452109,-9.270181655883789,-153.26283264160156,17.331205240885417
02 Jan 2015 08:12:40.000,-0.312,134.152,2974.949259,-8.895447731018066,-153.25604248046875,17.334547424316405
02 Jan 2015 08:12:50.000,0.046,134.173,2974.366531,-8.521875381469727,-153.24900817871094,17.337905883789062
02 Jan 2015 08:13:00.000,0.404,134.194,2973.703938,-8.148422241210938,-153.24180603027344,17.341275533040363
02 Jan 2015 08:13:10.000,0.763,134.216,2972.961498,-7.774031162261963,-153.23342895507812,17.344723002115884
02 Jan 2015 08:13:20.000,1.122,134.237,2972.13923,-7.399770259857178,-153.22589111328125,17.348114522298175
02 Jan 2015 08:13:30.000,1.48,134.258,2971.237154,-7.026666164398193,-153.21812438964844,17.351521301269532
02 Jan 2015 08:13:40.000,1.839,134.279,2970.255296,-6.652635097503662,-153.210205078125,17.354938252766928
02 Jan 2015 08:13:50.000,2.198,134.301,2969.193679,-6.278707027435303,-153.2010955810547,17.358433532714844
02 Jan 2015 08:14:00.000,2.556,134.322,2968.052333,-5.905943393707275,-153.1927490234375,17.361878458658854
02 Jan 2015 08:14:10.000,2.915,134.343,2966.831288,-5.532251358032227,-153.18426513671875,17.36533203125
02 Jan 2015 08:14:20.000,3.274,134.365,2965.530576,-5.1586594581604,-153.17457580566406,17.368865966796875
02 Jan 2015 08:14:30.000,3.633,134.386,2964.150232,-4.7851881980896,-153.16571044921875,17.372344462076825
02 Jan 2015 08:14:40.000,3.993,134.408,2962.690292,-4.410776615142822,-153.15567016601562,17.37590128580729
02 Jan 2015 08:14:50.000,4.352,134.43,2961.150796,-4.037512302398682,-153.1454315185547,17.379471333821613
02 Jan 2015 08:15:00.000,4.711,134.451,2959.531784,-3.6643643379211426,-153.13595581054688,17.382990010579427
02 Jan 2015 08:15:10.000,5.071,134.473,2957.835027,-3.2902746200561523,-153.12535095214844,17.38658447265625
02 Jan 2015 08:15:20.000,5.431,134.495,2956.058829,-2.916290283203125,-153.11456298828125,17.39019012451172
02 Jan 2015 08:15:30.000,5.79,134.517,2954.203222,-2.543447256088257,-153.10353088378906,17.393812052408855
02 Jan 2015 08:15:40.000,6.15,134.539,2952.26824,-2.1696689128875732,-153.09234619140625,17.39744415283203
02 Jan 2015 08:15:50.000,6.511,134.561,2950.253921,-1.7949553728103638,-153.08099365234375,17.401087443033855
02 Jan 2015 08:16:00.000,6.871,134.584,2948.160305,-1.4213720560073853,-153.0684356689453,17.404810587565105
02 Jan 2015 08:16:10.000,7.231,134.606,2945.987433,-1.0478943586349487,-153.05665588378906,17.40848185221354
02 Jan 2015 08:16:20.000,7.592,134.629,2943.735348,-0.6734716296195984,-153.0437469482422,17.412227884928384
02 Jan 2015 08:16:30.000,7.952,134.652,2941.404097,-0.3001813590526581,-153.03060913085938,17.41598917643229
02 Jan 2015 08:16:40.000,8.313,134.675,2938.993729,0.07404851913452148,-153.01730346679688,17.419761657714844
02 Jan 2015 08:16:50.000,8.674,134.698,2936.504295,0.44818463921546936,-153.00381469726562,17.423545837402344
02 Jan 2015 08:17:00.000,9.036,134.721,2933.935848,0.8232631087303162,-152.9901580810547,17.42734120686849
02 Jan 2015 08:17:10.000,9.397,134.744,2931.288445,1.19721519947052,-152.9762725830078,17.4311518351237
02 Jan 2015 08:17:20.000,9.759,134.768,2928.562143,1.5721160173416138,-152.9612579345703,17.435037231445314
02 Jan 2015 08:17:30.000,10.121,134.791,2925.757003,1.946924090385437,-152.94703674316406,17.43886973063151
02 Jan 2015 08:17:40.000,10.483,134.815,2922.87309,2.321648597717285,-152.93162536621094,17.442781066894533
02 Jan 2015 08:17:50.000,10.845,134.84,2919.910468,2.6962924003601074,-152.91506958007812,17.44676920572917
02 Jan 2015 08:18:00.000,11.207,134.864,2916.869206,3.0708465576171875,-152.89930725097656,17.450703938802082
02 Jan 2015 08:18:10.000,11.57,134.888,2913.749376,3.4463515281677246,-152.8833770751953,17.454649353027342
02 Jan 2015 08:18:20.000,11.933,134.913,2910.551051,3.8217782974243164,-152.8662872314453,17.45867207845052
02 Jan 2015 08:18:30.000,12.296,134.938,2907.274307,4.19712495803833,-152.84901428222656,17.46270701090495
02 Jan 2015 08:18:40.000,12.66,134.963,2903.919222,4.573426246643066,-152.8315887451172,17.466751607259113
02 Jan 2015 08:18:50.000,13.023,134.989,2900.485879,4.948620796203613,-152.81298828125,17.470874532063803
02 Jan 2015 08:19:00.000,13.387,135.014,2896.97436,5.324769973754883,-152.79519653320312,17.474943542480467
02 Jan 2015 08:19:10.000,13.751,135.04,2893.384753,5.70084810256958,-152.77627563476562,17.479087320963544
02 Jan 2015 08:19:20.000,14.116,135.067,2889.717147,6.077886581420898,-152.75621032714844,17.483307393391925
02 Jan 2015 08:19:30.000,14.48,135.093,2885.971632,6.453822135925293,-152.73695373535156,17.48747355143229
02 Jan 2015 08:19:40.000,14.845,135.12,2882.148304,6.830722808837891,-152.71656799316406,17.491714477539062
02 Jan 2015 08:19:50.000,15.211,135.147,2878.247258,7.208586692810059,-152.69602966308594,17.495965067545573
02 Jan 2015 08:20:00.000,15.576,135.174,2874.268594,7.585355281829834,-152.67532348632812,17.50022735595703
02 Jan 2015 08:20:10.000,15.942,135.202,2870.214505,7.963091850280762,-152.65350341796875,17.50456339518229
02 Jan 2015 08:20:20.000,16.308,135.23,2866.082987,8.340766906738281,-152.6315155029297,17.508910115559896
02 Jan 2015 08:20:30.000,16.674,135.258,2861.874128,8.718381881713867,-152.60939025878906,17.51326649983724
02 Jan 2015 08:20:40.000,17.041,135.287,2857.588021,9.09697151184082,-152.58616638183594,17.51769561767578
02 Jan 2015 08:20:50.000,17.408,135.316,2853.22476,9.475504875183105,-152.5627899169922,17.522134908040364
02 Jan 2015 08:21:00.000,17.775,135.345,2848.784441,9.853982925415039,-152.53927612304688,17.526582845052083
02 Jan 2015 08:21:10.000,18.143,135.375,2844.267166,10.233440399169922,-152.51467895507812,17.5311030069987
02 Jan 2015 08:21:20.000,18.511,135.405,2839.673037,10.612848281860352,-152.48995971679688,17.535630798339845
02 Jan 2015 08:21:30.000,18.88,135.435,2835.002159,10.993236541748047,-152.46511840820312,17.540166727701823
02 Jan 2015 08:21:40.000,19.248,135.466,2830.254642,11.372550964355469,-152.4391632080078,17.544776916503906
02 Jan 2015 08:21:50.000,19.617,135.497,2825.430597,11.752851486206055,-152.4131317138672,17.54939168294271
02 Jan 2015 08:22:00.000,19.987,135.529,2820.530138,12.134136199951172,-152.38600158691406,17.554080200195312
02 Jan 2015 08:22:10.000,20.356,135.561,2815.553385,12.51435661315918,-152.35877990722656,17.558773803710938
02 Jan 2015 08:22:20.000,20.726,135.593,2810.500457,12.8955659866333,-152.3314666748047,17.56347401936849
02 Jan 2015 08:22:30.000,21.097,135.626,2805.37148,13.2777681350708,-152.3031005859375,17.568243916829427
02 Jan 2015 08:22:40.000,21.468,135.66,2800.166579,13.65993595123291,-152.273681640625,17.57308349609375
02 Jan 2015 08:22:50.000,21.839,135.694,2794.885887,14.042075157165527,-152.24420166015625,17.577927144368488
02 Jan 2015 08:23:00.000,22.211,135.728,2789.529537,14.425212860107422,-152.21463012695312,17.582776896158855
02 Jan 2015 08:23:10.000,22.583,135.763,2784.097667,14.808323860168457,-152.1840362548828,17.587694295247395
02 Jan 2015 08:23:20.000,22.955,135.798,2778.590415,15.191411972045898,-152.15338134765625,17.592616271972656
02 Jan 2015 08:23:30.000,23.328,135.834,2773.007928,15.5755033493042,-152.12171936035156,17.59760487874349
02 Jan 2015 08:23:40.000,23.701,135.87,2767.350352,15.959579467773438,-152.09002685546875,17.60259501139323
02 Jan 2015 08:23:50.000,24.075,135.907,2761.617837,16.344663619995117,-152.0573272705078,17.607652282714845
02 Jan 2015 08:24:00.000,24.449,135.945,2755.810537,16.7297306060791,-152.0236358642578,17.61277567545573
02 Jan 2015 08:24:10.000,24.823,135.983,2749.92861,17.114788055419922,-151.98992919921875,17.617899576822918
02 Jan 2015 08:24:20.000,25.198,136.021,2743.972217,17.500864028930664,-151.9562225341797,17.623023478190106
02 Jan 2015 08:24:30.000,25.574,136.061,2737.941522,17.887954711914062,-151.92059326171875,17.628275044759114
02 Jan 2015 08:24:40.000,25.95,136.101,2731.836692,18.27504539489746,-151.88497924804688,17.633526102701822
02 Jan 2015 08:24:50.000,26.326,136.141,2725.657899,18.662134170532227,-151.849365234375,17.63877665201823
02 Jan 2015 08:25:00.000,26.703,136.182,2719.405316,19.050247192382812,-151.81283569335938,17.644087727864584
02 Jan 2015 08:25:10.000,27.08,136.224,2713.081973,19.438364028930664,-151.775390625,17.649459838867188
02 Jan 2015 08:25:20.000,27.458,136.267,2706.685179,19.827510833740234,-151.73704528808594,17.654891967773438
02 Jan 2015 08:25:30.000,27.836,136.31,2700.215093,20.2166690826416,-151.69876098632812,17.660319519042968
02 Jan 2015 08:25:40.000,28.214,136.354,2693.671879,20.605836868286133,-151.65956115722656,17.66580810546875
02 Jan 2015 08:25:50.000,28.593,136.398,2687.055705,20.99604606628418,-151.6204833984375,17.671288553873698
02 Jan 2015 08:26:00.000,28.973,136.444,2680.366741,21.387292861938477,-151.57957458496094,17.676890563964843
02 Jan 2015 08:26:10.000,29.353,136.49,2673.605164,21.778564453125,-151.5387725830078,17.68248596191406
02 Jan 2015 08:26:20.000,29.734,136.537,2666.771153,22.170881271362305,-151.49716186523438,17.688134256998698
02 Jan 2015 08:26:30.000,30.115,136.585,2659.864889,22.563220977783203,-151.4547119140625,17.69383850097656
02 Jan 2015 08:26:40.000,30.497,136.633,2652.88656,22.956621170043945,-151.4124298095703,17.69953155517578
02 Jan 2015 08:26:50.000,30.879,136.683,2645.836358,23.35004425048828,-151.36839294433594,17.705341084798178
02 Jan 2015 08:27:00.000,31.261,136.733,2638.714477,23.74350357055664,-151.32452392578125,17.711139424641928
02 Jan 2015 08:27:10.000,31.645,136.784,2631.521117,24.139053344726562,-151.27992248535156,17.716986592610677
02 Jan 2015 08:27:20.000,32.028,136.836,2624.256483,24.533613204956055,-151.2345428466797,17.722885640462238
02 Jan 2015 08:27:30.000,32.413,136.889,2616.920782,24.930267333984375,-151.18846130371094,17.72883046468099
02 Jan 2015 08:27:40.000,32.798,136.943,2609.514228,25.326969146728516,-151.1416778564453,17.734823099772136
02 Jan 2015 08:27:50.000,33.183,136.998,2602.037037,25.723712921142578,-151.09417724609375,17.740862528483074
02 Jan 2015 08:28:00.000,33.569,137.054,2594.489433,26.121540069580078,-151.0460205078125,17.74694569905599
02 Jan 2015 08:28:10.000,33.955,137.112,2586.87164,26.519412994384766,-150.99627685546875,17.753134155273436
02 Jan 2015 08:28:20.000,34.342,137.17,2579.183892,26.918371200561523,-150.9468231201172,17.759303283691406
02 Jan 2015 08:28:30.000,34.73,137.229,2571.426422,27.318422317504883,-150.89675903320312,17.765513102213543
02 Jan 2015 08:28:40.000,35.118,137.289,2563.599473,27.718536376953125,-150.84608459472656,17.771763610839844
02 Jan 2015 08:28:50.000,35.507,137.351,2555.70329,28.119735717773438,-150.79391479492188,17.778113301595052
02 Jan 2015 08:29:00.000,35.897,137.414,2547.738122,28.522035598754883,-150.74119567871094,17.784499613444012
02 Jan 2015 08:29:10.000,36.287,137.478,2539.704225,28.924406051635742,-150.6879425048828,17.790921020507813
02 Jan 2015 08:29:20.000,36.677,137.543,2531.601859,29.326854705810547,-150.6341552734375,17.797378031412762
02 Jan 2015 08:29:30.000,37.068,137.609,2523.431288,29.73041343688965,-150.5798797607422,17.80386759440104
02 Jan 2015 08:29:40.000,37.46,137.677,2515.192782,30.135074615478516,-150.5242156982422,17.81044921875
02 Jan 2015 08:29:50.000,37.853,137.746,2506.886615,30.54085350036621,-150.46812438964844,17.817059326171876
02 Jan 2015 08:30:00.000,38.246,137.817,2498.513067,30.946714401245117,-150.4106903076172,17.823758443196613
02 Jan 2015 08:30:10.000,38.639,137.889,2490.076601,31.352670669555664,-150.3528289794922,17.830486043294272
02 Jan 2015 08:30:20.000,39.034,137.962,2481.5733,31.76078224182129,-150.29464721679688,17.837235514322916
02 Jan 2015 08:30:30.000,39.429,138.037,2473.003424,32.16899108886719,-150.2351837158203,17.84406941731771
02 Jan 2015 08:30:40.000,39.824,138.114,2464.367236,32.57729721069336,-150.1744842529297,17.850985717773437
02 Jan 2015 08:30:50.000,40.22,138.192,2455.665003,32.98674011230469,-150.1134796142578,17.85792236328125
02 Jan 2015 08:31:00.000,40.617,138.272,2446.897,33.39731979370117,-150.05133056640625,17.864934794108073
02 Jan 2015 08:31:10.000,41.015,138.353,2438.063505,33.809043884277344,-149.98898315429688,17.87196044921875
02 Jan 2015 08:31:20.000,41.413,138.436,2429.164803,34.220882415771484,-149.92547607421875,17.879063415527344
02 Jan 2015 08:31:30.000,41.812,138.521,2420.201185,34.633872985839844,-149.86093139648438,17.88623504638672
02 Jan 2015 08:31:40.000,42.211,138.608,2411.172947,35.04698181152344,-149.79530334472656,17.893478902180988
02 Jan 2015 08:31:50.000,42.611,138.697,2402.08039,35.46125411987305,-149.7286834716797,17.900788879394533
02 Jan 2015 08:32:00.000,43.012,138.788,2392.923822,35.876686096191406,-149.66111755371094,17.908161417643228
02 Jan 2015 08:32:10.000,43.414,138.881,2383.703559,36.29328155517578,-149.59262084960938,17.91559600830078
02 Jan 2015 08:32:20.000,43.816,138.975,2374.41992,36.71002197265625,-149.5240936279297,17.92303212483724
02 Jan 2015 08:32:30.000,44.219,139.072,2365.073232,37.127933502197266,-149.45382690429688,17.930584208170572
02 Jan 2015 08:32:40.000,44.622,139.172,2355.663828,37.54598617553711,-149.38180541992188,17.938253275553386
02 Jan 2015 08:32:50.000,45.026,139.273,2346.192049,37.96522521972656,-149.30992126464844,17.945912679036457
02 Jan 2015 08:33:00.000,45.431,139.377,2336.658241,38.385650634765625,-149.23641967773438,17.953679911295573
02 Jan 2015 08:33:10.000,45.837,139.483,2327.062757,38.807273864746094,-149.16224670410156,17.96149190266927
02 Jan 2015 08:33:20.000,46.243,139.592,2317.405957,39.22905349731445,-149.0865020751953,17.969408162434895
02 Jan 2015 08:33:30.000,46.65,139.703,2307.688208,39.652042388916016,-149.01016235351562,17.97736409505208
02 Jan 2015 08:33:40.000,47.058,139.817,2297.909884,40.07623291015625,-148.93240356445312,17.985414632161458
02 Jan 2015 08:33:50.000,47.466,139.934,2288.071365,40.50060272216797,-148.8531951904297,17.993561299641925
02 Jan 2015 08:34:00.000,47.875,140.054,2278.17304,40.926185607910156,-148.77268981933594,18.00179443359375
02 Jan 2015 08:34:10.000,48.285,140.176,2268.215303,41.352996826171875,-148.69180297851562,18.010052490234376
02 Jan 2015 08:34:20.000,48.695,140.302,2258.198555,41.779998779296875,-148.60873413085938,18.018456013997394
02 Jan 2015 08:34:30.000,49.106,140.43,2248.123207,42.20823287963867,-148.52540588378906,18.026876831054686
02 Jan 2015 08:34:40.000,49.518,140.562,2237.989674,42.63771057128906,-148.4401092529297,18.035428873697917
02 Jan 2015 08:34:50.000,49.93,140.698,2227.798379,43.0673942565918,-148.35281372070312,18.044113667805988
02 Jan 2015 08:35:00.000,50.343,140.837,2217.549753,43.498329162597656,-148.26455688476562,18.052862040201823
02 Jan 2015 08:35:10.000,50.757,140.979,2207.25052,43.93052291870117,-148.17543029785156,18.061668395996094
02 Jan 2015 08:35:20.000,51.172,141.125,2196.894815,44.363983154296875,-148.08460998535156,18.070587666829425
02 Jan 2015 08:35:30.000,51.587,141.275,2186.483036,44.79767990112305,-147.9920654296875,18.079621887207033
02 Jan 2015 08:35:40.000,52.003,141.429,2176.015588,45.23265075683594,-147.89796447753906,18.08875935872396
02 Jan 2015 08:35:50.000,52.419,141.587,2165.492884,45.66787338256836,-147.8022918701172,18.098001607259114
02 Jan 2015 08:36:00.000,52.837,141.75,2154.915344,46.10544204711914,-147.70449829101562,18.10738525390625
02 Jan 2015 08:36:10.000,53.255,141.917,2144.283393,46.54326629638672,-147.60528564453125,18.116862996419272
02 Jan 2015 08:36:20.000,53.673,142.089,2133.597469,46.98136520385742,-147.50387573242188,18.12648671468099
02 Jan 2015 08:36:30.000,54.092,142.265,2122.858015,47.4207878112793,-147.4013671875,18.136184183756512
02 Jan 2015 08:36:40.000,54.512,142.447,2112.065481,47.861549377441406,-147.29611206054688,18.14606424967448
02 Jan 2015 08:36:50.000,54.933,142.633,2101.220329,48.30364227294922,-147.18997192382812,18.156002807617188
02 Jan 2015 08:37:00.000,55.354,142.825,2090.323028,48.746063232421875,-147.08114624023438,18.16612040201823
02 Jan 2015 08:37:10.000,55.775,143.023,2079.374056,49.188804626464844,-146.9697723388672,18.176407877604166
02 Jan 2015 08:37:20.000,56.198,143.227,2068.373899,49.63397216796875,-146.85626220703125,18.18683776855469
02 Jan 2015 08:37:30.000,56.621,143.436,2057.323054,50.07947540283203,-146.74130249023438,18.197363789876302
02 Jan 2015 08:37:40.000,57.044,143.653,2046.222027,50.525360107421875,-146.62245178222656,18.208149210611978
02 Jan 2015 08:37:50.000,57.468,143.875,2035.071332,50.972652435302734,-146.5025634765625,18.21900329589844
02 Jan 2015 08:38:00.000,57.893,144.105,2023.871495,51.42139434814453,-146.37924194335938,18.230086263020834
02 Jan 2015 08:38:10.000,58.318,144.342,2012.623049,51.87054443359375,-146.2532958984375,18.241344197591147
02 Jan 2015 08:38:20.000,58.743,144.586,2001.32654,52.32011413574219,-146.1248779296875,18.252766418457032
02 Jan 2015 08:38:30.000,59.169,144.839,1989.982522,52.77119064331055,-145.99266052246094,18.264441935221356
02 Jan 2015 08:38:40.000,59.596,145.099,1978.591558,53.22377014160156,-145.85855102539062,18.276243591308592
02 Jan 2015 08:38:50.000,60.023,145.368,1967.154225,53.676841735839844,-145.72080993652344,18.288287353515624
02 Jan 2015 08:39:00.000,60.45,145.646,1955.671107,54.13043212890625,-145.57962036132812,18.300559997558594
02 Jan 2015 08:39:10.000,60.878,145.934,1944.142798,54.58561325073242,-145.43460083007812,18.31308848063151
02 Jan 2015 08:39:20.000,61.306,146.231,1932.569906,55.041351318359375,-145.28659057617188,18.325815836588543
02 Jan 2015 08:39:30.000,61.734,146.539,1920.953045,55.49769973754883,-145.13414001464844,18.338839213053387
02 Jan 2015 08:39:40.000,62.163,146.858,1909.292843,55.95572280883789,-144.97775268554688,18.3521245320638
02 Jan 2015 08:39:50.000,62.592,147.188,1897.589935,56.41440963745117,-144.81744384765625,18.36567128499349
02 Jan 2015 08:40:00.000,63.021,147.53,1885.844969,56.87379837036133,-144.6526641845703,18.3795160929362
02 Jan 2015 08:40:10.000,63.45,147.885,1874.067826,57.33393478393555,-144.48289489746094,18.39369354248047
02 Jan 2015 08:40:20.000,63.879,148.252,1862.249959,57.794830322265625,-144.3092498779297,18.408128865559895
02 Jan 2015 08:40:30.000,64.309,148.634,1850.391966,58.25762939453125,-144.1299591064453,18.422940572102863
02 Jan 2015 08:40:40.000,64.738,149.031,1838.494457,58.720279693603516,-143.94473266601562,18.438147481282552
02 Jan 2015 08:40:50.000,65.167,149.442,1826.558048,59.183834075927734,-143.7550811767578,18.45364939371745
02 Jan 2015 08:41:00.000,65.596,149.87,1814.583368,59.64841079711914,-143.5590057373047,18.469579060872395
02 Jan 2015 08:41:10.000,66.025,150.316,1802.571055,60.114078521728516,-143.3561553955078,18.485960388183592
02 Jan 2015 08:41:20.000,66.453,150.779,1790.521761,60.579803466796875,-143.14736938476562,18.50273742675781
02 Jan 2015 08:41:30.000,66.881,151.262,1778.436144,61.0467643737793,-142.93121337890625,18.520005798339845
02 Jan 2015 08:41:40.000,67.308,151.765,1766.314879,61.51398468017578,-142.70774841308594,18.537760925292968
02 Jan 2015 08:41:50.000,67.735,152.289,1754.158648,61.98257827758789,-142.47720336914062,18.555988057454428
02 Jan 2015 08:42:00.000,68.161,152.836,1741.968148,62.45163345336914,-142.23818969726562,18.574779256184897
02 Jan 2015 08:42:10.000,68.586,153.407,1729.744087,62.92123794555664,-141.9905548095703,18.594145202636717
