Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km),Magnetic Latitude,Magnetic Longitude,MLT
01 Jan 2015 00:00:00.000,-22.048,83.92,218.728507,-32.637577056884766,153.63648986816406,5.063873799641929
01 Jan 2015 00:00:10.000,-22.765,84.025,223.975436,-33.41280746459961,153.58145141601562,5.0629954020182275
01 Jan 2015 00:00:20.000,-23.481,84.132,229.352271,-34.185760498046875,153.52354431152344,5.061925760904948
01 Jan 2015 00:00:30.000,-24.196,84.241,234.860158,-34.95640182495117,153.4627227783203,5.0606618245442725
01 Jan 2015 00:00:40.000,-24.91,84.351,240.500074,-35.724674224853516,153.3978729248047,5.059128316243491
01 Jan 2015 00:00:50.000,-25.622,84.462,246.272825,-36.489471435546875,153.3291778564453,5.057339986165363
01 Jan 2015 00:01:00.000,-26.333,84.575,252.179059,-37.251895904541016,153.25747680664062,5.055351257324219
01 Jan 2015 00:01:10.000,-27.042,84.69,258.219268,-38.010860443115234,153.1829833984375,5.0531768798828125
01 Jan 2015 00:01:20.000,-27.751,84.806,264.393795,-38.768436431884766,153.10398864746094,5.050701395670572
01 Jan 2015 00:01:30.000,-28.457,84.924,270.702841,-39.52145767211914,153.0224609375,5.0480580647786475
01 Jan 2015 00:01:40.000,-29.162,85.044,277.146469,-40.27204132080078,152.93775939941406,5.045203145345052
01 Jan 2015 00:01:50.000,-29.866,85.166,283.724609,-41.020179748535156,152.84986877441406,5.04213612874349
01 Jan 2015 00:02:00.000,-30.568,85.29,290.437069,-41.76480484008789,152.7590789794922,5.038875325520834
01 Jan 2015 00:02:10.000,-31.268,85.416,297.283532,-42.50591278076172,152.6653594970703,5.035419718424478
01 Jan 2015 00:02:20.000,-31.966,85.544,304.26357,-43.24350357055664,152.56869506835938,5.031768290201821
01 Jan 2015 00:02:30.000,-32.663,85.675,311.376645,-43.97868728637695,152.46986389160156,5.027972412109374
01 Jan 2015 00:02:40.000,-33.358,85.807,318.622113,-44.71030807495117,152.3668670654297,5.023898315429687
